 21.266565	 -19.477674	 -8.501771	 0.802210	 0.761414	 0.291645
 21.279801	 -19.465111	 -8.496959	 0.801701	 0.761881	 0.291849
 21.293029	 -19.452540	 -8.492144	 0.801190	 0.762348	 0.292053
 21.306249	 -19.439961	 -8.487325	 0.800680	 0.762814	 0.292256
 21.319460	 -19.427375	 -8.482502	 0.800169	 0.763280	 0.292460
 21.332663	 -19.414781	 -8.477677	 0.799658	 0.763746	 0.292663
 21.345857	 -19.402179	 -8.472848	 0.799147	 0.764211	 0.292866
 21.359043	 -19.389569	 -8.468016	 0.798635	 0.764676	 0.293069
 21.372221	 -19.376952	 -8.463180	 0.798123	 0.765141	 0.293272
 21.385390	 -19.364327	 -8.458341	 0.797611	 0.765605	 0.293475
 21.398550	 -19.351695	 -8.453499	 0.797098	 0.766070	 0.293678
 21.411703	 -19.339055	 -8.448653	 0.796585	 0.766534	 0.293880
 21.424846	 -19.326407	 -8.443804	 0.796072	 0.766997	 0.294083
 21.437981	 -19.313752	 -8.438952	 0.795559	 0.767460	 0.294285
 21.451108	 -19.301088	 -8.434096	 0.795045	 0.767923	 0.294488
 21.464226	 -19.288418	 -8.429237	 0.794530	 0.768386	 0.294690
 21.477336	 -19.275739	 -8.424374	 0.794016	 0.768849	 0.294892
 21.490437	 -19.263053	 -8.419509	 0.793501	 0.769311	 0.295094
 21.503530	 -19.250360	 -8.414640	 0.792986	 0.769772	 0.295296
 21.516614	 -19.237658	 -8.409767	 0.792470	 0.770234	 0.295497
 21.529690	 -19.224950	 -8.404892	 0.791954	 0.770695	 0.295699
 21.542757	 -19.212233	 -8.400013	 0.791438	 0.771156	 0.295901
 21.555816	 -19.199509	 -8.395130	 0.790922	 0.771617	 0.296102
 21.568866	 -19.186777	 -8.390245	 0.790405	 0.772077	 0.296303
 21.581908	 -19.174038	 -8.385356	 0.789888	 0.772537	 0.296504
 21.594941	 -19.161291	 -8.380463	 0.789370	 0.772997	 0.296705
 21.607966	 -19.148537	 -8.375568	 0.788852	 0.773456	 0.296906
 21.620982	 -19.135775	 -8.370669	 0.788334	 0.773915	 0.297107
 21.633989	 -19.123005	 -8.365766	 0.787816	 0.774374	 0.297308
 21.646988	 -19.110228	 -8.360861	 0.787297	 0.774833	 0.297509
 21.659979	 -19.097443	 -8.355952	 0.786778	 0.775291	 0.297709
 21.672961	 -19.084651	 -8.351040	 0.786259	 0.775749	 0.297909
 21.685934	 -19.071851	 -8.346124	 0.785739	 0.776206	 0.298110
 21.698899	 -19.059044	 -8.341205	 0.785219	 0.776664	 0.298310
 21.711855	 -19.046229	 -8.336283	 0.784699	 0.777121	 0.298510
 21.724802	 -19.033406	 -8.331358	 0.784178	 0.777578	 0.298710
 21.737741	 -19.020576	 -8.326429	 0.783657	 0.778034	 0.298909
 21.750671	 -19.007739	 -8.321497	 0.783136	 0.778490	 0.299109
 21.763593	 -18.994894	 -8.316562	 0.782614	 0.778946	 0.299309
 21.776506	 -18.982041	 -8.311623	 0.782092	 0.779401	 0.299508
 21.789411	 -18.969181	 -8.306681	 0.781570	 0.779857	 0.299707
 21.802307	 -18.956313	 -8.301736	 0.781048	 0.780311	 0.299907
 21.815194	 -18.943438	 -8.296788	 0.780525	 0.780766	 0.300106
 21.828073	 -18.930555	 -8.291836	 0.780002	 0.781220	 0.300305
 21.840943	 -18.917665	 -8.286881	 0.779478	 0.781674	 0.300504
 21.853804	 -18.904768	 -8.281923	 0.778954	 0.782128	 0.300702
 21.866657	 -18.891863	 -8.276961	 0.778430	 0.782581	 0.300901
 21.879501	 -18.878950	 -8.271996	 0.777906	 0.783035	 0.301099
 21.892336	 -18.866030	 -8.267028	 0.777381	 0.783487	 0.301298
 21.905163	 -18.853102	 -8.262057	 0.776856	 0.783940	 0.301496
 21.917981	 -18.840167	 -8.257082	 0.776331	 0.784392	 0.301694
 21.930791	 -18.827225	 -8.252104	 0.775805	 0.784844	 0.301892
 21.943592	 -18.814275	 -8.247123	 0.775279	 0.785295	 0.302090
 21.956384	 -18.801318	 -8.242138	 0.774753	 0.785747	 0.302288
 21.969167	 -18.788353	 -8.237151	 0.774226	 0.786198	 0.302486
 21.981942	 -18.775380	 -8.232160	 0.773699	 0.786648	 0.302683
 21.994708	 -18.762401	 -8.227165	 0.773172	 0.787099	 0.302881
 22.007465	 -18.749414	 -8.222168	 0.772644	 0.787549	 0.303078
 22.020214	 -18.736419	 -8.217167	 0.772116	 0.787998	 0.303275
 22.032954	 -18.723417	 -8.212163	 0.771588	 0.788448	 0.303472
 22.045685	 -18.710408	 -8.207156	 0.771060	 0.788897	 0.303669
 22.058407	 -18.697391	 -8.202145	 0.770531	 0.789346	 0.303866
 22.071121	 -18.684367	 -8.197131	 0.770002	 0.789794	 0.304063
 22.083826	 -18.671335	 -8.192114	 0.769472	 0.790243	 0.304260
 22.096523	 -18.658296	 -8.187094	 0.768942	 0.790690	 0.304456
 22.109210	 -18.645250	 -8.182070	 0.768412	 0.791138	 0.304653
 22.121889	 -18.632196	 -8.177044	 0.767882	 0.791585	 0.304849
 22.134559	 -18.619135	 -8.172014	 0.767351	 0.792032	 0.305045
 22.147220	 -18.606066	 -8.166980	 0.766820	 0.792479	 0.305241
 22.159873	 -18.592990	 -8.161944	 0.766289	 0.792925	 0.305437
 22.172517	 -18.579907	 -8.156904	 0.765757	 0.793371	 0.305633
 22.185152	 -18.566816	 -8.151861	 0.765225	 0.793817	 0.305828
 22.197778	 -18.553718	 -8.146815	 0.764693	 0.794263	 0.306024
